GeneID	Base mean	log2(FC)	StdErr	Wald-Stats	P-value	P-adj
gene-KPHS_24800	327.14578747446	2.27282800655194	0.352755696983499	6.44306534518776	1.17084253445556e-10	1.05512289934853e-09
gene-KPHS_02720	542.558074387293	1.80281789261186	0.28099327191045	6.41587565550823	1.40015697319891e-10	1.25883880427604e-09
gene-KPHS_43390	1537.64177068224	-2.49004411978226	0.388198628831468	-6.41435578295997	1.41419591573813e-10	1.26851076803796e-09
gene-KPHS_38850	1869.32353889125	1.51254647653623	0.236127147473456	6.40564413164845	1.49735853630791e-10	1.33999724568666e-09
gene-KPHS_20570	209.217275373187	-1.5745882142614	0.245912393926971	-6.40304536553376	1.52307912453051e-10	1.35986695044687e-09
gene-KPHS_23450	1007.06508998272	1.25922321566489	0.197034507410706	6.3908765637692	1.64937489344437e-10	1.46923579217879e-09
gene-KPHS_19630	888.480842867929	-2.53505136630628	0.397394420508383	-6.3791820807731	1.78036262288297e-10	1.58227170116449e-09
gene-KPHS_44200	15114.561952547	2.25644976974827	0.354334546417122	6.36813371025917	1.91342081469947e-10	1.69274253309569e-09
gene-KPHS_03990	377.916559587477	2.10777673101463	0.331156432735774	6.36489744016661	1.95420270040049e-10	1.72487389035349e-09
gene-KPHS_13060	6213.23352141337	1.31002239705606	0.205835175570149	6.36442431876568	1.96023544840239e-10	1.72625745866142e-09
gene-KPHS_47540	1514.36409206577	1.80156974447309	0.283132141927306	6.36299973648219	1.97851030517441e-10	1.73839109995551e-09
gene-KPHS_39330	5108.67837508394	-1.69339103655463	0.266793997946789	-6.34718565480011	2.19289438358348e-10	1.92238768411196e-09
gene-KPHS_36910	1747.87439766024	-1.21487490765952	0.191415682403213	-6.34678879184212	2.19855635521712e-10	1.92299069440484e-09
gene-KPHS_06970	4890.51585303893	-1.52573140082783	0.240893743579787	-6.33362817213428	2.39462202638765e-10	2.0897536690778e-09
gene-KPHS_21690	1051.08698914933	-1.02144429328188	0.161296273532558	-6.33272096689633	2.40874954093433e-10	2.09734813631804e-09
gene-KPHS_23310	145.594877073367	1.40631373530561	0.222171852454237	6.32984655693631	2.45405118921147e-10	2.13199143763855e-09
gene-KPHS_09110	3703.40370257972	-1.4072142190599	0.22236802996869	-6.32831175982464	2.47857979725842e-10	2.14847298121100e-09
gene-KPHS_15740	14142.3415545405	1.48570616213556	0.234906242475302	6.32467722645457	2.5376245396533e-10	2.19473299111849e-09
gene-KPHS_52500	276.645965330716	-1.51943407254095	0.240605916493172	-6.31503204362835	2.70105503782886e-10	2.33086579826928e-09
gene-KPHS_11310	2907.0424608546	1.56951405811154	0.248801745836576	6.30829198096732	2.82131594775528e-10	2.42922215011624e-09
gene-KPHS_10970	3159.73106722372	-2.07632261006638	0.329603288613555	-6.2994596285742	2.986850806433e-10	2.56603671503777e-09
gene-KPHS_44450	1070.01351135549	2.03475406776059	0.323991150203725	6.28027668805502	3.37971005765218e-10	2.8971084440983e-09
gene-KPHS_42410	1117.24600014672	1.48470372275639	0.236559819383891	6.27622952462182	3.46882000857417e-10	2.96691552060791e-09
gene-KPHS_44460	197.213631753304	-2.18438167598666	0.348184470901969	-6.27363325632542	3.52718775914212e-10	3.01017833925904e-09
gene-KPHS_39750	517.598656783007	1.27981573831292	0.20481480891547	6.24864845022567	4.14019605693216e-10	3.51780174859335e-09
gene-KPHS_48880	1961.05636968519	-1.00820302369351	0.161342577498197	-6.248834246526	4.1352747651782e-10	3.51780174859335e-09
gene-KPHS_50360	44.5713747294759	2.37267914323448	0.380012131736265	6.24369314841022	4.2735799948477e-10	3.62317110966693e-09
gene-KPHS_24000	189.482824362983	1.40148346895596	0.225032493473486	6.22791601036534	4.72680333497732e-10	3.9986480728714e-09
gene-KPHS_20370	99.5824743217164	-2.00124545587264	0.321446934286988	-6.22574130411811	4.79284349578887e-10	4.04566221718773e-09
gene-KPHS_18800	2626.7193825744	1.53051088917427	0.245934241073418	6.22325253488134	4.86952623758284e-10	4.10143538877892e-09
gene-KPHS_49390	3568.51007729671	1.61030348084749	0.258830902973751	6.22144984368733	4.92581630961525e-10	4.13982735934186e-09
gene-KPHS_28120	1423.89939186634	1.70797581177182	0.274756418121947	6.21632725978309	5.08926062280691e-10	4.26791357218471e-09
gene-KPHS_52260	85.8588761407925	2.18021212592755	0.352300356625414	6.18850388575018	6.07379109958549e-10	5.08252735735876e-09
gene-KPHS_39890	41918.0626407521	2.01033676204586	0.325130614322112	6.18316662132036	6.28283372031014e-10	5.24609830728272e-09
gene-KPHS_39340	2662.93402614108	-1.28464634301016	0.20780169221685	-6.18207835222812	6.32631104160165e-10	5.27101691526552e-09
gene-KPHS_21080	217.163547046543	-1.34917894596693	0.218684478979401	-6.16952310590828	6.84962667881874e-10	5.69476489038995e-09
gene-KPHS_13240	332.536334550122	1.11594696016164	0.181035310998467	6.16425024492098	7.08178741000591e-10	5.87514809594052e-09
gene-KPHS_04190	2315.76920948104	1.19288900985375	0.194178931415074	6.14324634068487	8.08517434773694e-10	6.69320857138137e-09
gene-KPHS_21280	284.990542801047	1.86126242202837	0.303110930279987	6.14053218176296	8.22454697481018e-10	6.79403816337952e-09
gene-KPHS_25500	1089.76039225916	-2.79544354950318	0.455613800110233	-6.13555504426522	8.48623751480721e-10	6.99526529472168e-09
gene-KPHS_21740	142.461591542218	-1.88529186301619	0.307538925007542	-6.13025444818068	8.77386362502672e-10	7.20164687353573e-09
gene-KPHS_29240	3485.7894654175	-1.50903797313538	0.246202955527688	-6.12924393982619	8.82976573182854e-10	7.23217676255279e-09
gene-KPHS_34090	3074.23479465363	-1.3297231411446	0.217177390101939	-6.12275127038065	9.19732117373746e-10	7.51730309887294e-09
gene-KPHS_44060	650.829178783195	-1.10198589510675	0.180054923339201	-6.12027638383843	9.34131892327838e-10	7.61889007539963e-09
gene-KPHS_10500	67.4238701819302	2.18780936781127	0.358300058625496	6.10608152341393	1.02106868343999e-09	8.31042427406106e-09
gene-KPHS_29300	1574.82329982644	1.43019166960395	0.234470395159019	6.09966844058923	1.06288703045658e-09	8.63260768854018e-09
gene-KPHS_10630	225.567586919749	-1.63190860631731	0.267579623221615	-6.09877757756514	1.06882668175717e-09	8.66264979386416e-09
gene-KPHS_31750	3153.86998414192	1.63072874728499	0.267672426058812	6.09225526624357	1.11330968447938e-09	9.00429966568468e-09
gene-KPHS_52530	1388.89171437257	1.09822360436481	0.180304348177369	6.0909435377813	1.12247137888199e-09	9.05944540868012e-09
gene-KPHS_26850	1188.58511512673	-1.18881863540252	0.195214737194893	-6.0897996354428	1.13052087054097e-09	9.08647335865152e-09
gene-KPHS_41920	559.206892198334	1.95067248706601	0.32030410643812	6.09006393567066	1.12865603956826e-09	9.08647335865152e-09
gene-KPHS_22190	2411.78035877168	1.03878857426111	0.170924193353498	6.07748121480224	1.22084977464768e-09	9.79212703068035e-09
gene-KPHS_02790	544.19606581715	-1.31302023513901	0.216471802182555	-6.06554859293736	1.31504001895447e-09	1.05257654519213e-08
gene-KPHS_19570	1324.16633684653	1.33058568088193	0.219740400175671	6.05526193553028	1.40189359607921e-09	1.11977699224013e-08
gene-KPHS_17730	2318.88025376891	-1.68520539652678	0.278846818941727	-6.04348080039941	1.50824331354254e-09	1.20224095879494e-08
gene-KPHS_20100	1635.40764829112	-1.34562995396257	0.222677681578783	-6.04294936260367	1.51322157894849e-09	1.2037272889331e-08
gene-KPHS_02020	40211.840611917	1.51735706736979	0.251538536297017	6.03230459120622	1.61637742658469e-09	1.28082441452896e-08
