GeneID	Base mean	log2(FC)	StdErr	Wald-Stats	P-value	P-adj
gene-BTH_RS33780	201.039995513451	-1.62411743496783	0.273555815013056	-5.93706054060784	2.90177537642189e-09	1.0884116793257e-07
gene-BTH_RS28120	611.584171752994	-1.20511407521809	0.203320616251549	-5.92716123645383	3.08216313595825e-09	1.14635748233204e-07
gene-BTH_RS19715	1174.94298546349	-1.08553842982626	0.183422648845802	-5.91823548867642	3.25413824776477e-09	1.20023465705057e-07
gene-BTH_RS27985	156.119392726037	-1.56326971322754	0.266036989413411	-5.87613668563313	4.19951614815585e-09	1.53612053485436e-07
gene-BTH_RS08035	618.229682047549	1.21248271155575	0.207545282175454	5.84201528864795	5.15730719466347e-09	1.87100341340824e-07
gene-BTH_RS13445	2189.40132175326	-1.40103529951467	0.240198272973751	-5.83282836370674	5.44956177672579e-09	1.92958083390307e-07
gene-BTH_RS28540	2232.42308756576	-1.12578684708946	0.192974380406793	-5.83386688282811	5.41573341691846e-09	1.92958083390307e-07
gene-BTH_RS26150	559.907376303593	-1.26634502888116	0.217501049250117	-5.8222479075258	5.8061338543329e-09	2.03951971740297e-07
gene-BTH_RS35350	1482.61863430434	-1.27434157537051	0.219291422457294	-5.81117839033893	6.20346152936214e-09	2.16193076605959e-07
gene-BTH_RS07500	2131.29902342921	-1.00074652494338	0.173594142266366	-5.76486344457301	8.1723984028657e-09	2.8258621352409e-07
gene-BTH_RS07815	103.082678337929	-2.13007189762449	0.370538055752489	-5.74859144575241	8.99899713073945e-09	3.08756289152347e-07
gene-BTH_RS25880	1151.7762641677	1.0038812039895	0.175885271095715	5.70759107761333	1.14586308774099e-08	3.87144276819971e-07
gene-BTH_RS02085	291.544687517399	-1.08129761337343	0.190776209930889	-5.66788497247711	1.44570963677645e-08	4.84750822149437e-07
gene-BTH_RS12655	44.9193002358114	-2.62160298625379	0.463677031066503	-5.65394188326266	1.56809250939225e-08	5.21832890719556e-07
gene-BTH_RS28815	195.383833120859	-2.69012490292722	0.477279941617878	-5.63636697953043	1.73675072953022e-08	5.73646173798563e-07
gene-BTH_RS33565	1291.5355003281	-1.10937790901229	0.198772124823301	-5.58115434947669	2.38927490122588e-08	7.83328200950056e-07
gene-BTH_RS24640	2371.89543090541	1.24954077384648	0.224674359079914	5.56156376261001	2.67367954845737e-08	8.63774137333747e-07
gene-BTH_RS32545	442.637544247193	-1.4726860404222	0.265544031519191	-5.54592032062211	2.92411973854844e-08	9.37837243682274e-07
gene-BTH_RS28365	1497.7553482719	-1.14751963896296	0.207149494202221	-5.53957248789	3.03210922712753e-08	9.65475930882477e-07
gene-BTH_RS13430	727.570634754169	-1.21545351269284	0.219467102952213	-5.53820365942268	3.055897825426e-08	9.6610026966682e-07
gene-BTH_RS05290	98.3670132097487	-2.20925865866435	0.400797287882713	-5.51215970131727	3.54457067151346e-08	1.11264324766798e-06
gene-BTH_RS18795	5417.90580124297	1.6891115322378	0.306691636163577	5.50752395261571	3.63915907826405e-08	1.13429000566174e-06
gene-BTH_RS07010	82.6166105760666	-2.55721563688613	0.464584633502778	-5.50430524919812	3.70626906473416e-08	1.14712915248345e-06
gene-BTH_RS05860	254.584266190121	1.42110383206391	0.258454233117074	5.49847381071981	3.83092422211362e-08	1.17747712549131e-06
